ID;Pengguna;Produk;Rating;Label;Ulasan;File Gambar
2083;Iwan;SEPATU SNEAKERS ORTUSEIGHT BRISTOL 1.2 - ASH GREYVarian: 43;4;Netral;respon seller & pengiriman OK. kotak packaging nyampe penyok2, tp siapa jg yg butuh klo isinya msh bagus mulus 😁 Tampilan sepatu bagus, ga kelihatan aneh. lumayan ke...;gambar_produk_baru/produk_105_8.jpg
2085;Mochamad;SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH IN - AIR FORCE BLUE/CAMOVarian: 45;5;Positif;Sesuai pesanan dan deskripsi, terima kasih yaa;gambar_produk_baru/produk_158_0.jpg
2085;I***a;Kaos kaki Pendek OrtusEight Hyperfuse RN Finger Socks (100% ORIGINAL);5;Positif;Sudah dicoba, cocok untuk size 39 - 41, untuk kaki size 43 silakan pilih opsi yang lain..;
2088;a***l;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL Jogosala Shockwave (White Gold);5;Positif;barang bagus sesuai dengan pesanan;
2090;S***a;SEPATU FUTSAL ORTUSEIGHT FORTE SOLSTICE IN -WHITE TEAL BLUEVarian: WHITE TEAL BLUE - 43;5;Positif;Tidak ada ulasan;
2092;F***n;SEPATU RUNNING ADIDAS GALAXY 6 OM - HP6642Varian: 75;4;Netral;Sesuai deskripsi. Hanya saja yang dikirim itu outsolnya kotor seperti bekas dipakai. Mungkin unit display. Saya beli untuk hadiah jd perlu dibersihkan dulu.;
2100;Tresna;SEPATU BADMINTON YONEX MACH - NIGHTSHADOW/HONEY MUSTARDVarian: 42;4;Netral;respon cepat .. pengiriman agak lambat .. untuk kualitas barang oke ..  Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2102;F***n;SEPATU RUNNING ADIDAS GALAXY 6 OM - HP6642Varian: 75;4;Netral;Sesuai deskripsi. Hanya saja yang dikirim itu outsolnya kotor seperti bekas dipakai. Mungkin unit display. Saya beli untuk hadiah jd perlu dibersihkan dulu.;
2104;Muchlis;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL Magneto (Black Grey);3;Netral;Brg nya puas, namun pengiriman luaaaama. 3hr br proses,kirim bbrp hr kmudian,sampe brg 2hr kmudian;
2114;Iwan;SEPATU SNEAKERS ORTUSEIGHT BRISTOL 1.2 - ASH GREYVarian: 43;4;Netral;respon seller & pengiriman OK. kotak packaging nyampe penyok2, tp siapa jg yg butuh klo isinya msh bagus mulus 😁 Tampilan sepatu bagus, ga kelihatan aneh. lumayan ke...;gambar_produk_baru/produk_100_8.jpg
2123;Mira;ERSPO JERSEY TIMNAS REPLICA HOME - REDVarian: RED - L;1;Negatif;Seller tidak profesional , di chat info brg ready namun ketika diorder malah di cancel sampe 3x transaksi . Gak rekomen;
2123;H***n;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - CYAN YELLOW (100% ORIGINAL);4;Netral;barangnya sesuai pss juga, tapi di pscking nya kalau bisa pakai agak bagus juga soalnya sampe rusak dus nya;gambar_produk_baru/produk_116_0.webp
2123;Gunardi;KAOS KAKI SOCKS ORTUSEIGHT Helios FG 100% ORIGINAL (White Grey) JuniorVarian: WHITE GREY;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_159_9.webp
2124;F***h;SEPATU BOLA ORTUSEIGHT FORTE METEOR FG - SILVER/PINKVarian: 39;5;Positif;Sepatu Nyaman 👟 Modelnya keren 😎 Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2125;f***y;INSOLE SEPATU ALAS KAKI SEPATU INSOLE BREATHABLE MUNICH(100% ORIGINAL)Varian: BLACK YELLOW - 43;5;Positif;cocok untuk sepatu2 yg insolenya kurang empuk  kyk vans saya;gambar_produk_baru/produk_204_9.webp
2132;H***y;SEPATU RUNNING ORTUSEIGHT x MARVEL SYMBIOTE - BLACK CAMOVarian: 42;5;Positif;Tidak ada ulasan;
2138;A***D;SEPATU RUNNING ADIDAS RUNFALCON 3.0 - HQ3790Varian: 75;1;Negatif;Tidak ada ulasan;gambar_produk_baru/produk_1_3.webp
2138;kkkkk;SEPATU FUTSAL ORTUSEIGHT HAVOC IN - NAVY/WHITE/PINKVarian: 42;3;Netral;kurang rapi lemnya;
2142;Deonatus;SENDAL SLIP ON ORTUSEIGHT ROVER SLIDES - BLACKVarian: 44;1;Negatif;Makin lama dipake ukurannya mengecil;
2144;L***s;SEPATU LARI/RUNNING ORTUSEIGHT HYPERBLAST 2.0 - WHITE/CYANVarian: 45;5;Positif;cocok buat pelari flat feet/obesitas yg pengen ngurusin badan dgn lari;gambar_produk_baru/produk_162_9.jpg
2149;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
2156;Parhan;SEPATU FUTSAL ORTUSEIGHT JOGOSALA REVOLT IN (IVORY CAMO)Varian: 39;5;Positif;Tidak ada ulasan;
2158;H***n;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - CYAN YELLOW (100% ORIGINAL);4;Netral;barangnya sesuai pss juga, tapi di pscking nya kalau bisa pakai agak bagus juga soalnya sampe rusak dus nya;gambar_produk_baru/produk_72_0.webp
2161;H***n;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - CYAN YELLOW (100% ORIGINAL);4;Netral;barangnya sesuai pss juga, tapi di pscking nya kalau bisa pakai agak bagus juga soalnya sampe rusak dus nya;gambar_produk_baru/produk_99_0.webp
2161;*****;SEPATU BOLA ORTUSEIGHT IGNITE FG - ORTRED/WHITEVarian: 40;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_136_2.jpg
2165;M;SEPATU RUNNING SNEAKERS 910 100% ORIGINAL HAZE (Black Lime White);3;Netral;Kasih bintang 3 karena yg mau di beli ternyata kosong..padahal sdh konfirm sebelumnya barangnya ready..;
2172;Galih;SEPATU FUTSAL ORTUSEIGHT HORIZON IN - AQUA LIME WHITE;5;Positif;Tidak ada ulasan;
2173;S***I;SEPATU FUTSAL ORTUSEIGHT CATALYST LEGION V3 IN - NAVY/BLACK/ORTRANGEVarian: 41;4;Netral;Desainya bagus..nyaman dipakai...;gambar_produk_baru/produk_128_1.jpg
2176;Tresna;SEPATU BADMINTON YONEX MACH - NIGHTSHADOW/HONEY MUSTARDVarian: 42;4;Netral;respon cepat .. pengiriman agak lambat .. untuk kualitas barang oke ..  Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2176;ikhsan;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL JOGOSALA NUTMEG-OFF WHITE CAMOVarian: Putih - 42;5;Positif;recsell, barang oke selamat sampai tujuan. ori. makasih;gambar_produk_baru/produk_224_6.webp
2184;Dwisetyadi;INSOLE SEPATU ALAS KAKI SEPATU INSOLE BREATHABLE MUNICH(100% ORIGINAL)Varian: BLACK YELLOW - 40;4;Netral;respon cepat. barang sesuai pesanan. tapi setelah di pakai. B aja sih. hehehe;gambar_produk_baru/produk_70_4.webp
2191;Zuma;INSOLE SEPATU ALAS KAKI SEPATU INSOLE BREATHABLE MUNICH(100% ORIGINAL)Varian: BLACK YELLOW - 44;3;Netral;Biasa aja;
2192;H***n;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - CYAN YELLOW (100% ORIGINAL);4;Netral;barangnya sesuai pss juga, tapi di pscking nya kalau bisa pakai agak bagus juga soalnya sampe rusak dus nya;gambar_produk_baru/produk_92_0.webp
2196;Y***i;SEPATU LARI/RUNNING ORTUSEIGHT HYPERDRIVE 2.0 - MAROON//NAVY/WHITEVarian: 42;5;Positif;barang sudah sampai tp belum di coba dan bonus micro sd untuk memori sepatunya;gambar_produk_baru/produk_227_1.jpg
2201;Angga;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - WHITE ORTRED (100% ORIGINAL)Varian: 41;3;Netral;Barang bagus, tapi seller mengecewakan.;
2203;w***m;SEPATU RUNNING ORTUSEIGHT HYPERGLIDE 3.0 - CASTELLON GREEN/NEONVarian: 41;3;Netral;boxny rusak, jdi gbisa disimpen deh;
2205;Parhan;SEPATU FUTSAL ORTUSEIGHT JOGOSALA REVOLT IN (IVORY CAMO)Varian: 39;5;Positif;Tidak ada ulasan;
2209;D***m;SENDAL ADIDAS ADILETE AQUA - BLACK GOLDVarian: 42;4;Netral;Barang ok, sizeny agak kekecilan;
2213;A***d;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Full Black)Varian: 40;5;Positif;harga ok, kualitaa bagus. next bakal beli lagi disini;gambar_produk_baru/produk_169_6.jpg
2218;*****;SEPATU BOLA ORTUSEIGHT IGNITE FG - ORTRED/WHITEVarian: 40;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_134_2.jpg
2218;Parhan;SEPATU FUTSAL ORTUSEIGHT JOGOSALA REVOLT IN (IVORY CAMO)Varian: 39;5;Positif;Tidak ada ulasan;
2224;febbi;SEPATU FUTSAL NIKE LEGEND 9 CLUB IC - BLACK DA1189-001 (100% ORIGINAL)Varian: BLACK - 40;5;Positif;Sol nya keras, mungkin karena pertama kali;
2225;E***c;SEPATU BOLA ORTUSEIGHT FORTE SAVAGE V2 FG - WHITEVarian: 39;3;Netral;mantap....proses pengiriman cepat, kualitas top, hanya SJ agak kekecilan;gambar_produk_baru/produk_37_7.jpg
2225;N***a;SEPATU FUTSAL ORTUSEIGHT CATALYST WEAVE IN - BLACK/SILVERVarian: 38;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_174_4.jpg
2227;m***a;SEPATU RUNNING SNEAKERS 910 100% ORIGINAL GEIST EKIDEN (Black Blue);3;Netral;logo 910 di bagian samping mudah terkelupas bahkan sebelum dipake lari  ke jalanan;
2228;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
2232;M***n;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Black White)Varian: BLACK WHITE - 40;5;Positif;ok mantap barang sesuai dengan harga,terimakasih kak,semoga lancar rejekinya berlimpah limpah;gambar_produk_baru/produk_171_1.jpg
2233;D***s;SEPATU SNEAKERS ORTUSEIGHT BRISBANE - ASH GREYVarian: 40;3;Netral;sepatu display kayanya, udah kotor bekas d coba2 orang. sama ada cacat dikit, kayak kena lem korea. sama kotak sepatu cuma d bungkus kantong kresek doang. katanya sih ori...;
2235;Tresna;SEPATU BADMINTON YONEX MACH - NIGHTSHADOW/HONEY MUSTARDVarian: 42;4;Netral;respon cepat .. pengiriman agak lambat .. untuk kualitas barang oke ..  Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2236;I***a;Kaos kaki Pendek OrtusEight Hyperfuse RN Finger Socks (100% ORIGINAL);5;Positif;Sudah dicoba, cocok untuk size 39 - 41, untuk kaki size 43 silakan pilih opsi yang lain..;
2238;De;Kaos kaki Ortuseight Rapid Socks A (100% ORIGINAL)Varian: GREY;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_190_8.jpg
2241;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
2244;A***s;SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH - ORTRED/CAMOVarian: 39;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_141_9.jpg
2245;Y***4;SEPATU BOLA MEMPHIS FG - WHITE/BLACK/BLUEVarian: 40;4;Netral;Lem ada yang lepas, sama Miss paint;
2252;Kusen;SEPATU RUNNING ORTUSEIGHT HYPERBLAST ENCORE - AQUAMARINEVarian: 43;5;Positif;warna cakep, kualitas ok, original produck. semoga awettt;gambar_produk_baru/produk_162_4.jpg
2255;a***s;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Black White)Varian: BLACK WHITE - 42;5;Positif;Local pride!!!kualitas oke, harga miring...seller juga responsif;
2258;T***o;SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH - ORTRED/CAMOVarian: 39;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_139_6.jpg
2261;T***z;SEPATU FUTSAL ORTUSEIGHT SEED IN - BLACK/TOSCAVarian: 41;4;Netral;mudah2n awet.. ;
2261;febbi;SEPATU FUTSAL NIKE LEGEND 9 CLUB IC - BLACK DA1189-001 (100% ORIGINAL)Varian: BLACK - 40;5;Positif;Sol nya keras, mungkin karena pertama kali;
2263;S***a;SEPATU FUTSAL ORTUSEIGHT FORTE SOLSTICE IN -WHITE TEAL BLUEVarian: WHITE TEAL BLUE - 43;5;Positif;Tidak ada ulasan;
2276;Y***f;SEPATU RUNNING ORTUSEIGHT HYPERGLIDE 3.0 - CASTELLON GREEN/NEONVarian: 46;5;Positif;Josssss, mantap . Selamat sampai tujuan;gambar_produk_baru/produk_164_0.jpg
2277;Angger;SEPATU FUTSAL NIKE TIEMPO LEGEND 10 CLUB IC - DV4343-002Varian: 95;1;Negatif;Tidak ada ulasan;
2278;Iwan;SEPATU SNEAKERS ORTUSEIGHT BRISTOL 1.2 - ASH GREYVarian: 43;4;Netral;respon seller & pengiriman OK. kotak packaging nyampe penyok2, tp siapa jg yg butuh klo isinya msh bagus mulus 😁 Tampilan sepatu bagus, ga kelihatan aneh. lumayan ke...;gambar_produk_baru/produk_80_8.jpg
2283;A***f;SEPATU BOLA ORTUSEIGHT VOLT V2 FG - CARGO GREEN/MUSTARDVarian: 42;5;Positif;Sepatu Nyaman 👟;gambar_produk_baru/produk_161_0.jpg
2290;Budi;Kaos kaki Ortuseight Matrix Socks L (100% ORIGINAL)Varian: Putih;5;Positif;barang bagus cuma dr pengiriman agak lama;gambar_produk_baru/produk_224_5.webp
2291;Budi;Kaos kaki Ortuseight Matrix Socks L (100% ORIGINAL)Varian: Putih;5;Positif;barang bagus cuma dr pengiriman agak lama;gambar_produk_baru/produk_204_5.webp
2295;T***z;SEPATU FUTSAL ORTUSEIGHT SEED IN - BLACK/TOSCAVarian: 41;4;Netral;mudah2n awet.. ;
2296;N***a;SEPATU FUTSAL ORTUSEIGHT CATALYST WEAVE IN - BLACK/SILVERVarian: 38;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_171_4.jpg
2299;Nina;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - GREY ULTRAMARINE (100% ORIGINAL);5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_190_2.webp
2302;Tresna;SEPATU BADMINTON YONEX MACH - NIGHTSHADOW/HONEY MUSTARDVarian: 42;4;Netral;respon cepat .. pengiriman agak lambat .. untuk kualitas barang oke ..  Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2313;A***d;BAJU OLAHRAGA LARI ORTUSEIGHT HYPERSONIC RN JERSEY - CYANVarian: M;2;Netral;bahannya tipis bgt mungkin memang sesuai dengan harganya yaa, agak sayang sih kualitas jerseynya gini tapi kualitas sepatunya bagus padahal;
2319;H***n;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - CYAN YELLOW (100% ORIGINAL);4;Netral;barangnya sesuai pss juga, tapi di pscking nya kalau bisa pakai agak bagus juga soalnya sampe rusak dus nya;gambar_produk_baru/produk_98_0.webp
2322;R***a;SEPATU LARI/RUNNING ORTUSEIGHT HYPERBLAST 2.0 - GREY/LIMEVarian: 43;5;Positif;Notbad, gda yg cacat, pengiriman juga tpt wktu :);gambar_produk_baru/produk_172_8.webp
2323;Himawan;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL Mirage IN (Black Gold)Varian: BLACK GOLD - 38;1;Negatif;Beli disini mengecewakan. Di lapak ditulisi bisa konsultasi, ditanya g dijawab. Pas beli salah ukuran/kekecilan customer g dikasih cara buat nuker. Nuker katanya harus da...;
2325;A***s;SEPATU RUNNING ORTUSEIGHT HYPERSONIC 1.3 - NEON GREEN/BLACK/WHITEVarian: 46;3;Netral;Pesen dari senin barang baru dikirim selasa sore. Lama pengirimannya;
2330;Agung;SEPATU BOLA ORTUSEIGHT 100% ORIGINAL Mirage FG (Deep Blue);4;Netral;sepatunya bagus sudah sampai tujuann...;
2330;Gunardi;KAOS KAKI SOCKS ORTUSEIGHT Helios FG 100% ORIGINAL (White Grey) JuniorVarian: WHITE GREY;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_158_9.webp
2332;f***y;INSOLE SEPATU ALAS KAKI SEPATU INSOLE BREATHABLE MUNICH(100% ORIGINAL)Varian: BLACK YELLOW - 43;5;Positif;cocok untuk sepatu2 yg insolenya kurang empuk  kyk vans saya;gambar_produk_baru/produk_214_9.webp
2333;N***a;Kaos kaki Ortuseight Rapid Socks S (100% ORIGINAL)Varian: GREY;1;Negatif;penjual sangat tidak recomended;gambar_produk_baru/produk_3_1.jpg
2333;Nina;SEPATU FUTSAL ORTUSEIGHT INFERNO IN - GREY ULTRAMARINE (100% ORIGINAL);5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_194_2.webp
2335;Dimas;SEPATU FUTSAL ORTUSEIGHT JOGOSALA NUTMEG IN - Black CamoVarian: 42;5;Positif;cakep bat sumpah;
2336;R***y;SEPATU RUNNING ORTUSEIGHT HYPERBLAST ENCORE - SNOWVarian: 42;3;Netral;Barang aman sampai tujuan. Quality-nya not bad tergolong bagus untuk brand lokal. First impression nyaman digunakan.;
2338;Erick;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL LEGION IN (Black RainBow);5;Positif;Mantaaap;
2346;Gustaman;SEPATU SNEAKERS ORTUSEIGHT BROOKLYN - NAVYVarian: 45;3;Netral;kualitas barang ok, cuma ;
2351;Y***i;SEPATU LARI/RUNNING ORTUSEIGHT HYPERDRIVE 2.0 - MAROON//NAVY/WHITEVarian: 42;5;Positif;barang sudah sampai tp belum di coba dan bonus micro sd untuk memori sepatunya;gambar_produk_baru/produk_208_1.jpg
2360;I***a;Kaos kaki Pendek OrtusEight Hyperfuse RN Finger Socks (100% ORIGINAL);5;Positif;Sudah dicoba, cocok untuk size 39 - 41, untuk kaki size 43 silakan pilih opsi yang lain..;
2366;Tresna;SEPATU BADMINTON YONEX MACH - NIGHTSHADOW/HONEY MUSTARDVarian: 42;4;Netral;respon cepat .. pengiriman agak lambat .. untuk kualitas barang oke ..  Harga Bersaing 🤑 Produk sesuai Ekspektasi;
2366;N***a;SEPATU FUTSAL ORTUSEIGHT CATALYST WEAVE IN - BLACK/SILVERVarian: 38;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_176_4.jpg
2369;kkkkk;SEPATU FUTSAL ORTUSEIGHT HAVOC IN - NAVY/WHITE/PINKVarian: 42;3;Netral;kurang rapi lemnya;
2373;T***e;KINESIO TAPE 5CM X 5MVarian: BLACK;3;Netral;yg hitam benar, yg pesanan warna putih dikirimnya warna krem;gambar_produk_baru/produk_36_7.webp
2373;Fatir;KAOS KAKI SOCKS ORTUSEIGHT Helios FG 100% ORIGINAL (Black White);5;Positif;Tidak ada ulasan;
2380;Muhammad;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL FORTE LUMINARE IN (White);5;Positif;terima kasih,mantap sesuai;
2383;S***N;HYPERSONIC 1.3 - TOSCA/BLACKVarian: 41;4;Netral;Kualitas Barang:original cocok untuk longrun,race warna nya keren;
2384;Ahmadriyanto;TAS PINGGANG RUNNING ORTUSEIGHT ATLHETIC RUNNING BELTVarian: BLACK;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_163_5.webp
2395;T***z;SEPATU FUTSAL ORTUSEIGHT SEED IN - BLACK/TOSCAVarian: 41;4;Netral;mudah2n awet.. ;
2398;Pan;SEPATU BOLA ORTUSEIGHT CATALYST VISION V2 FG K-LEA - BLACK ORTRED;5;Positif;Bagus banget karena bahannya kulit.. Lebih pas dikaki;gambar_produk_baru/produk_224_8.webp
2400;DediPS;SEPATU LARI/ RUNNING ORTUSEIGHT HYPERBLAST 1.3 - WHITE/CLOUD BLUE/AQUAVarian: 44;1;Negatif;Sepatunya kotor banget... fix pernah dipake ini sepatu... mantap;
2404;M***n;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Black White)Varian: BLACK WHITE - 40;5;Positif;ok mantap barang sesuai dengan harga,terimakasih kak,semoga lancar rejekinya berlimpah limpah;gambar_produk_baru/produk_163_1.jpg
2410;Erick;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL LEGION IN (Black RainBow);5;Positif;Mantaaap;
2413;Endang;SEPATU LARI/RUNNING ORTUSEIGHT HYPERBLAST 2.0 - GREY/LIMEVarian: 37;5;Positif;Sepatu nya empuq... pass lah buat Runner pemula kek aku ... biar ga pegel;gambar_produk_baru/produk_164_2.webp
2415;A***d;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Full Black)Varian: 40;5;Positif;harga ok, kualitaa bagus. next bakal beli lagi disini;gambar_produk_baru/produk_165_6.jpg
2423;P***a;SEPATU RUNNING ORTUSEIGHT HYPERFUSE 1.4 - CYAN/PUMPKINVarian: 41;1;Negatif;sepatunya gak kepake karena gak nyaman dengan kualitasnya. Baru 2 kali pake jari dan tumit udah sakit banget. Beda banget sama skechers yang nyaman banget dipake lari lam...;
2426;Pan;SEPATU BOLA ORTUSEIGHT CATALYST VISION V2 FG K-LEA - BLACK ORTRED;5;Positif;Bagus banget karena bahannya kulit.. Lebih pas dikaki;gambar_produk_baru/produk_208_8.webp
2428;Y***i;SEPATU LARI/RUNNING ORTUSEIGHT HYPERDRIVE 2.0 - MAROON//NAVY/WHITEVarian: 42;5;Positif;barang sudah sampai tp belum di coba dan bonus micro sd untuk memori sepatunya;gambar_produk_baru/produk_202_1.jpg
2438;Vicky;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL FORTE AEGIS IN (White Mint);3;Netral;Detail ga rapih, banyak lem yg bleber. overall lumayan lah;
2445;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
2446;D***m;SENDAL ADIDAS ADILETE AQUA - BLACK GOLDVarian: 42;4;Netral;Barang ok, sizeny agak kekecilan;
2446;aditya;SARUNG TANGAN KIPER REUSCH GK GLOVES ATTRAKT SD 7083 (Black);5;Positif;jangankan bintang 5 kl ada bintang 10 gw pencet , dari chat sampe terima barang kurang dari 5 jam, top dah recomended;
2462;A***f;BOLA SEPAK Ortuseight 100% ORIGINAL IGNITE FB BALLVarian: WHITE NAVY(SZ5);2;Netral;Sekelas official store seharusnya lebih baik dari ini, kondisi bola yang datang seperti bola bekas, terdapat robekan, kotor , seperti di gambar;
2464;Azka;TAS SEPATU ORTUSEIGHT LOGO 100% ORIGINAL (Ortrange Black);2;Netral;Mayan lah buat naro spatu;
2466;Ali;SEPATU FUTSAL NIKE PHANTOM GX II CLUB IC - FJ2568-100Varian: 95;2;Netral;Cacat gini;
2466;S***a;SEPATU FUTSAL ORTUSEIGHT FORTE SOLSTICE IN -WHITE TEAL BLUEVarian: WHITE TEAL BLUE - 43;5;Positif;Tidak ada ulasan;
2468;Ryan;SEPATU LARI/RUNNING ORTUSEIGHT HYPERBLAST 2.0 - SAFETY YELLOW/WHITEVarian: 41;1;Negatif;Tidak ada ulasan;
2469;Ahmadriyanto;TAS PINGGANG RUNNING ORTUSEIGHT ATLHETIC RUNNING BELTVarian: BLACK;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_165_5.webp
2472;Yudha;SEPATU BOLA ORTUSEIGHT 100% ORIGINAL Mirage FG (Deep Blue);5;Positif;barang bagus, sesuai deskripsi, seller sangat ramah dan fast response.. recommended seller..;gambar_produk_baru/produk_235_1.webp
2474;T***z;SEPATU FUTSAL ORTUSEIGHT SEED IN - BLACK/TOSCAVarian: 41;4;Netral;mudah2n awet.. ;
2474;*****;SEPATU RUNNING SYMBIOTE - BLACK CAMOVarian: 43;4;Netral;Untuk size seharusnya 43, tapi ready 42, seharusnya toko lebih update supaya tidak timbul salah paham, walaupun sebelum toko komfirmasi proses, toko konfirmasi barang yg...;
2474;T***o;SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH - ORTRED/CAMOVarian: 39;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_143_6.jpg
2481;R***a;SEPATU LARI/RUNNING ORTUSEIGHT HYPERBLAST 2.0 - GREY/LIMEVarian: 43;5;Positif;Notbad, gda yg cacat, pengiriman juga tpt wktu :);gambar_produk_baru/produk_176_8.webp
2483;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
2490;Thynk;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL ALPHA (Grey Ortrange);5;Positif;saya suka 👍🏻;
2499;Ngakan;SEPATU LARI/RUNNING ORTUSEIGHT HYPERFUSE 1.2 - WHITE CYAN ELECTRICITY;3;Netral;Sepatu Nyaman 👟.;
2500;I***a;Kaos kaki Pendek OrtusEight Hyperfuse RN Finger Socks (100% ORIGINAL);5;Positif;Sudah dicoba, cocok untuk size 39 - 41, untuk kaki size 43 silakan pilih opsi yang lain..;
2502;ikhsan;SEPATU FUTSAL ORTUSEIGHT 100% ORIGINAL JOGOSALA NUTMEG-OFF WHITE CAMOVarian: Putih - 42;5;Positif;recsell, barang oke selamat sampai tujuan. ori. makasih;gambar_produk_baru/produk_203_6.webp
2507;Ahmadriyanto;TAS PINGGANG RUNNING ORTUSEIGHT ATLHETIC RUNNING BELTVarian: BLACK;5;Positif;Tidak ada ulasan;gambar_produk_baru/produk_174_5.webp
2511;F***l;SEPATU BOLA ADIDAS GOLETTO VIII FG - IG3877Varian: 85;3;Netral;barang bagus, cuma diawal main kirim² aja pesanya hitam dikirim putih, jadi mau gamau saya harus pergi ke outletnya langsung untuk penukaran warna dan size, admin ramah h...;
2512;A***d;SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Full Black)Varian: 40;5;Positif;harga ok, kualitaa bagus. next bakal beli lagi disini;gambar_produk_baru/produk_171_6.jpg
2512;H;KAOS KAKI ORTUSEIGHT HELIOS MID FB SOCKSVarian: Hitam;5;Positif;Sesuai Ukuran Bahan Nyaman Gol 👍;gambar_produk_baru/produk_191_9.jpg
2523;T***z;SEPATU FUTSAL ORTUSEIGHT SEED IN - BLACK/TOSCAVarian: 41;4;Netral;mudah2n awet.. ;
2524;D***g;SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH - ORTRED/CAMOVarian: 43;4;Netral;Tidak ada ulasan;gambar_produk_baru/produk_140_7.jpg
2528;Martin;SEPATU RUNNING SAUCONY ENDORPHIN SPEED 3 M - FOG/SLIMEVarian: 7;4;Netral;sepatu ok tapi dus sepatu nya penyok2..;
2529;Dimas;SEPATU FUTSAL ORTUSEIGHT JOGOSALA NUTMEG IN - Black CamoVarian: 42;5;Positif;cakep bat sumpah;
2537;B***a;SEPATU FUTSAL X MUNICH ONE INDOOR 54 - RED GREYVarian: 39;4;Netral;Bagus, dapet bonus sandal juga. Tapi sayang saya beli salah ukuran (terlalu sempit) & gabisa tuker size. Jadi ga kepake deh sepatunya. 🙂;
